,text,origins
1229,Dit registratiesysteem is een SAASoplossing dat wordt beheerd door een derde partij te weten Axxerion,13
1230,Het vormt het hart van het monitoren van de overeenkomst,13
1231,Facilicom is verantw oordelijk voor de uitvoering van de afspraken en de registratie in het registratiesysteem Axxerion in het vervolg van het rapport kortweg met Axxerion aangeduid,13
1232,Leeswijzer In hoofdstuk 1 is het oordeel verw oord naar aanleiding van de uitgevoerde audit,13
1233,In de hoofdstukken 2 tm 4 zijn de belangrijkste bevindingen beschreven,13
1234,Deze bevindingen doen geen afbreuk aan het oordeel zoals verwoord in hoofdstuk 1 maar vergen naar onze mening aandacht van de auditee,13
1235,In hoofdstuk 5 is de verantwoording van de audit terug te vinden waarna in hoofdstuk 6 de ondertekening volgt,13
1236,Bijlage 1 bevat het normenkader en bijlage 2 bevat de opvolging van de aanbevelingen uit de vorige rapportage,13
1238,De onderbouwing en documentatie van oplossingen van meldingen zijn aanwezig,13
1239,Uit de logging van Axxerion blijkt dat er geen gegevens tussentijds zijn gewijzigd hetgeen ook niet is toegestaan,13
1240,De kortingen op de te facturen vergoedingen zijn volledig en juist doorberekend 22 Volledigheid van de registratie van de KWISmeldingen vraag aandacht In 2018 zijn er 1556 KWISmeldingen geweest,13
1241,Bij de audit is geconstateerd dat er niet sprake is van doorlopende nummering van de KWISmeldingen,13
1242,Er is sprake van 54 ontbrekende nummers,13
1243,Na analyse en onderbouwing hiervan door Facilicom blijkt het volgende 36 meldingen betreffen signalen vanuit het Gebouwbeheersysteem,13
1244,Voor een belangrijk deel zijn het de controlemeldingen die dagelijks testen of de interface tussen het Gebouwbeheersysteem en Axxerion functioneert,13
1245,Voor de uitvoering van de verwerking van mogelijke meldingen heeft dit feit geen directe gevolgen,13
1246,De opvolging van meldingen vanuit het Gebouwbeheersysteem wordt rechtstreeks vanuit dit systeem gedaan 10 meldingen zijn geannuleerd,13
1247,Dit is aanleiding geweest om deze meldingen te schonen,13
1248,Door het schonen ontbreekt het inzicht in de verwerking van deze meldingen,13
1249,Op ons verzoek zijn deze meldingen weer teruggehaald en hebben we inzicht verkregen in de verdere afhandeling ervan,13
1250,Van 8 ontbrekende nummers is niet eenduidig te bepalen wat de reden van het ontbreken is,13
1251,Een tweede punt betreft het feit dat de periodieke testen in het klantportaal en niet in Axxerion zijn geregistreerd,13
1252,Het Monitoringsplan schrijft een registratie in Axxerion niet voor maar heeft ten behoeve van het overzicht en de bewaking door de opdrachtgever toegevoegde waarde,13
1253,Mogelijke bevindingen uit de periodieke testen worden wel geregistreerd in Axxerion 31 Organisatorische functiescheiding geregeld via rollen op basis van het needtoknowprincipe De organisatorische functiescheiding is via de autorisaties in Axxerion geregeld,13
1254,Deze autorisaties zijn rolebased ingericht,13
1255,Het uitgangspunt daarbij is dat de autorisaties zijn toegekend op basis van het needtoknowprincipe,13
1256,Het is gebleken dat er 3 medewerkers zijn geweest met mutatiebevoegdheden die dat gezien hun functie niet nodig hebben,13
1257,Uit nader onderzoek blijkt dat van deze mutatiebevoegdheden geen gebruik is gemaakt,13
1258,Het risico van onterechte mutaties in de KW ISmeldingen heeft zich niet voorgedaan 32 Procedure beheer autorisaties is gevolgd De procedure voor het beheer van de autorisaties is gevolgd,13
1259,De benodigde fiattering voor het aanvragen toekennen en het intrekken van autorisaties is uitgevoerd,13
1260,Dit blijkt uit de documentatie,13
1261,De autorisatiematrix is actueel en ondertekend door de verantwoordelijk directeur,13
1262,Facilicom maakt voor het registratiesysteem Axxerion gebruik van een SAAS oplossing,13
1263,Dat wil zeggen dat Facilicom de software niet in eigen beheer heeft,13
1264,Functionele w ijzigingen w orden door de leverancier van Axxerion doorgevoerd,13
1265,Het is mogelijk dat een afnemer een wijziging initieert daarvan is in 2018 door Facilicom geen gebruik van gemaakt,13
1266,Het w ijzigingsbeheer incl testen blijft de verantwoordelijkheid van de leverancier,13
1267,Uiteraard heeft de afnemer de verantw oordelijkheid om te beoordelen of de wijzigingen het functioneren van Axxerion wezenlijk anders maakt en van invloed is op de eigen bedrijfsvoering,13
1268,De auditnormen over w ijzigingsbeheer zijn geldig in die zin dat duidelijk zou moeten zijn dat er sprake is van een beheerst w ijzigingsproces bij de leverancier,13
1269,Dit kan blijken uit een ISAE3402verklaring,13
1270,Deze verklaring is opgevraagd bij de leverancier maar is echter niet ontvangen,13
1271,De reden is gelegen in het feit dat de leverancier vereist dat de ADR een zg,13
1272,NonDisclosure Agreement ondertekent,13
1273,Dit stuit bij de ADR op het bezwaar dat in het geval van een onderzoek door de Algemene Rekenkamer een NonDisclosure Agreement niet nageleefd kan worden,13
1274,Het voorstel van de ADR om een alternatieve juridische verklaring op te stellen is door de leverancier niet gehonoreerd,13
1275,Tijdens de audit hebben we geen kennis verkregen over de kwaliteit van het beheer van het registratiesysteem zoals dat is uitgevoerd door de leverancier,13
1276,Meer specifiek betekent het dat mogelijk het w ijzigingsbeheerproces niet conform onze normstelling is uitgevoerd,13
1277,Uit de informatie over de releases in 2018 blijkt dat de inhoud van de releases is gecommuniceerd naar de afnemers,13
1279,Bij deze beoordeling is getoetst of en zo ja in hoeverre de aanbevelingen uit de ADRrapportage ADR 20160000178803 dd 3 oktober 2016 zijn overgenomen,13
1280,Zie hiervoor de bijlage 2,13
1281,In bijlage 1 staat het normenkader,13
1282,Dit normenkader is gebaseerd op het Monitoringplan en algemene ITbeheernormen,13
1285,De interviews zijn vastgelegd in besprekingsverslagen en zijn ter verificatie aangeboden aan de geïnterviewden,13
1286,Ons assuranceonderzoek is uitgevoerd met een redelijke mate maar geen absolute mate van zekerheid waardoor het mogelijk is dat w ij tijdens onze onderzoek niet alle materiele fouten en fraude ontdekken,13
1290,De opdracht is uitgevoerd met inachtneming van de regels in het auditcharter ADR,13
1291,Het auditcharter van de ADR beschrijft de algemene uitgangspunten voor de uitoefening van de interne auditfunctie bij de rijksdienst,13
1292,In paragraaf 16 van het auditcharter staat het stelsel van kwaliteitsborging van de ADR,13
1293,Een onderdeel daarvan is dat er een onafhankelijke kwaliteitstoetsing heeft plaats gevonden op de dossiervorming en de rapportage,13
1294,Het auditcharter is op te vragen bij de ADR en te vinden onder de volgende link httpcontentrprijkswebnlciscontentmediariiksportaalfiorganisatie 24sg 1 auditdienst rijka omanisatieAudit charter ADRpdf De ADR is de interne auditdienst van het Rijk,13
1296,Meldingen mogen niet onvolledig kunnen worden ingevoerd c,13
1297,Meldingen worden geclassificeerd en geprioriteerd conform de afspraken 22 Incidenten storingen en helpdeskverzoeken meldingen dienen op een betrouwbare wijze en conform de opgestelde procesgang en workflow te worden afgehandeld a,13
1298,Gegevens die van invloed zijn op de afrekening mogen niet tussentijds 23 De betrouwbaarheid juist tijdig en volledigheid van het gereed meldingstijdstip dient te zijn gewaarborgd a,13
1299,Melding dient op juiste tijdstip te worden gereed gemeld systeem tijd b,13
1301,Koppeling GBS Via het gebouwregistratiesysteem worden meldingen ontvangen,13
1302,De betrouwbare juiste tijdige en volledige registratie van deze berichten in Axxerion dient te zijn gewaarborgd c,13
1303,De inleesfunctie dient na uitval of crash herstart baar te zijn zonder h,13
1304,Systeemklokken GBS en Axxerion dienen te zijn gesynchroniseerd Betrouwbaarheid van het genereren van meldingen door het FMIS dient te zijn gewaarborgd,13
1305,De betrouwbare juiste tijdige en volledige verwerking van deze berichten in Axxerion dient te zijn gewaarborgd,13
1306,De betrouwbare juiste tijdige en volledige afmelding van deze berichten in Axxerion dient te zijn gewaarborgd,13
1307,Koppeling intranet Gebruikers voeren meldingen via het intranet portal,13
1308,De betrouwbare juiste tijdige en volledige verwerking van de meldingen in Axxerion dient te zijn gewaarborgd,13
1309,Inkomende email Gebruikers sturen email berichten en de betrouwbare juiste tijdige en volledige registratie van deze berichten in Axxerion dient te zijn gewaarborgd,13
1310,Uitgaande email Na registratie van de melding ontvangt de gebruiker een e mailbericht met bevestiging,13
1312,Norm IT General Controls B Wijzigingsbeheer Axxerion BAAS applicatie 6 In de onderstaande tabel staan de aanbevelingen uit de vorige ADRrapportage en de mate waarin die zijn opgevolgd,13
1313,Dit betreft het rapport 20160000178803 dd 3 oktober 2016 aanbeveling stand van zaken ultimo 2018 ON of OG Zorg voor een compleet overzicht van de KW ISmeldingen waarin geen meldingen ontbreken,13
1314,Uit de dump over 2018 blijkt dat er nog steeds meldingen ontbreken,13
1315,Zie voor een verdere analyse hoofdstuk 22,13
1316,Ga bij w ijzigingen in gebouwruimtes en installaties na of die van invloed moeten zijn op de OS enof ruimteclassificaties in FMIS,13
1317,Dit is in 2018 opgestart,13
1318,In 2019 is het project afgerond om alle w ijzigingen te controleren en evt aan te vullen in Relatics en FMIS,13
1319,Beoordeel niet alle niet ontvankelijke meldingen zodat de opdrachtgever zich van terechtheid van deze meldingen heeft kunnen overtuigen,13
1320,Er is geen opvolging gegeven aan deze aanbeveling,13
1321,De nietontvankelijke meldingen zijn in het kader van de audit ondertekend door de OG,13
1322,Verw erk ook KWISmeldingen in het monitoringssysteem die verband houden met de verbouwing van het gebouw het tactisch overleg is de plaats om eventuele gevolgen van deze meldingen te bespreken,13
1323,Deze aanbeveling heeft in 2018 niet tot resultaat geleid,13
1324,Wel is er geïnventariseerd welke periodieke testen geschrapt kunnen worden en welke zullen worden toegevoegd incl het SMART maken van de eisen,13
1325,In 2019 heeft dit zijn effect op de uitvoering van de periodieke testen 5 OG Maak de periodieke testen met concreet SMART en geef ook aan welke toleranties gelden,13
1326,Pas in overleg met de BD het Monitoringsplan aan voor de periodieke testen die inmiddels regulier in het proces zijn opgenomen 8 ON Beoordeel of het dienstenniveau zoals die met Axxerion is afgesproken in lijn is met de OS,13
1327,Er zijn tussen Facilicom en Axxerion nieuwe SLAs vastgesteld,13
1328,We hebben geen inzicht in hoeverre de afspraken in lijn zijn met het volgens de OS 9 ON Spreek met Axxerion af dat de w ijzigingsprocedure minimaal voldoet aan de in het addendum genoemde normen,13
1329,In 2018 nog geen voortgang,13
1330,In 2019 is er een gewijzigde versie in concept gereed,13
1331,Die hebben we tijdens de audit nog niet kunnen beoordelen 10 OG Stem met Facilicom af of het noodzakelijk is om een actuele bewonersregistratie te hebben Er is geen afstemming geweest over een actuele bewonersregistratie,13
1333,Management reactie Assurancerapport monitoring PPS Hamburgerbroeklaan Doetinchem 2018 Hierbij de reactie op de rapportage van de Auditdienst Rijk betreffende het Assurancerapport monitoring PPS Hamburgerbroeklaan Doetinchem 2018,13
1334,Het oordeel van de audit is positief de genoemde aandachtspunten welke zijn geconstateerd in hoofdstuk 22 32 en 34 worden geagendeerd en voorzien van een actiehouder op het tactisch PPS Doetinchem overleg,13
1335,Naam dienstonderdeel SSO CFD FFA Facilitaire Productcntwikkeing FP0 Contactpersoon NAAM TELEFOONNUMMER EN EMAIL Contractmanager PPS amp externe klanten Auditdienst Rijk Postbus 20201 2500 EE Den Haag 070 342 77 00,13
1337,Er is toen onder meet daartoe gestart met het project Klantoptimalisatie schenk en erfbelasting KOS,14
1338,Dit zou eind 2016 tot implementatie geleid moeten hebben,14
1339,Vanaf belastingjaar 2017 zou de aangifteverwerking door OSA en SEA uitgevoerd moeten worden,14
1340,Daarom is in 2014 de keuze gemaakt om GRS niet aan te passen voor belastingjaar 2017 en verder,14
1341,In de loop van het project bleek dat gemaakte planningen niet haalbaar waren,14
1342,Dat leverde een groot probleem en risico op omdat GRS geen vervanging heeft en aan GRS geen aanpassingen meer gedaan konden worden zodat het geen nieuwe belastingjaren kan ondersteunen,14
1343,Naar aanleiding van oa deze problematiek heeft de Senior Responsible Owner van het project KOS op 29 september 2017 een Gatewayreview aangevraagd op het project,14
1344,Deze Gatewayreview KOS is uitgevoerd van 22 tot en met 26 januari 2018,14
1345,Uit die Gatewayreview zijn vijf aanbevelingen voortgekomen,14
1346,Een van die aanbevelingen was om een foto te maken van de technische staat van SEA en OSA bij voorkeur door de ADR,14
1347,Het als deelinvulling van die aanbeveling uitgevoerde ADR onderzoek leverde zes aanbevelingen op,14
1348,De staatssecretaris van Financiën heeft in de beantwoording van Kamervragen toegezegd een audit te laten uitvoeren op de opvolging van de aanbevelingen uit de Gatewayreview,14
1349,Met onderhavige audit wordt invulling gegeven aan die toezegging,14
1350,Doel onderzoeksvragen en aanpak Het doel van dit onderzoek is onafhankelijk inzicht te geven in de mate waarin de aanbevelingen uit de Gatewayteview KOS en uit het opvolgend ADR onderzoek door de Belastingdienst zijn opgevolgd,14
1352,De onderzoeksactiviteiten hebben bestaan uit het houden van een 30tal interviews documentstudie en deelwaarnemingen in administraties gebruikt in het voortbrengingsproces,14
1353,Leeswijzer Hoofdstuk 1 heeft betrekking op onderzoeksvragen 1 en 2,14
1354,Hierin is weergegeven welke maatregelen de Belastingdienst heeft getroffen en uitgevoerd als opvolging van de onderzochte aanbevelingen,14
1355,Daaronder is ook begrepen de invulling van de maatregelen die de staatssecretaris aan de Kamer heeft meegedeeld te gaan nemen,14
1356,De inhoudelijke kwaliteit van individuele maatregelen is niet onderzocht niet in scope opdracht,14
1357,Hoofdstuk 2 betreft onderzoeksvraag 3 in hoeverre de onderzochte aanbevelingen zijn opgevolgd,14
